MSSubClass	MSZoning	LotFrontage	LotArea	LotShape	LotConfig	Neighborhood	Condition1	BldgType	HouseStyle	OverallQual	OverallCond	YearBuilt	YearRemodAdd	RoofStyle	Exterior2nd	MasVnrType	MasVnrArea	ExterQual	ExterCond	Foundation	BsmtQual	BsmtExposure	BsmtFinType1	BsmtFinSF1	BsmtUnfSF	TotalBsmtSF	HeatingQC	CentralAir	Electrical	X1stFlrSF	X2ndFlrSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenQual	TotRmsAbvGrd	Fireplaces	GarageType	GarageYrBlt	GarageFinish	GarageCars	GarageArea	PavedDrive	MoSold	YrSold	SaleType	SaleCondition	ExteriorFirst	BsmtUnfSf	BathToRoom	SalePrice
60	FV	4.2341065046	8.9226582995	Reg	Inside	Somerst	Norm	1Fam	2Story	7	5	2000	2000	Gable	VinylSd	None	4.7535901911	Gd	TA	PConc	Gd	No	GLQ	6.2785214242	281	6.701960366	Ex	Y	SBrkr	6.701960366	6.7569323892	7.422971251	1	0	2	1	3	Gd	7	0	Attchd	2000	RFn	2	6.4967749902	Y	1	2010	WD	Normal	VinylSd	5.6383546693	1.3333333333	12.2830336867
60	RL	4.2195077052	9.1246735452	IR1	Inside	CollgCr	Norm	1Fam	2Story	7	5	1999	1999	Gable	VinylSd	BrkFace	5.062595033	Gd	TA	PConc	Gd	No	GLQ	6.4504704221	240	6.7719355558	Ex	Y	SBrkr	6.782192056	6.8112443786	7.4899708988	1	0	2	1	3	Gd	7	0	Attchd	1999	RFn	2	6.3767269479	Y	6	2008	WD	Abnorml	VinylSd	5.4806389233	1.3333333333	12.1704454679
160	RM	3.7135720667	7.8879593366	Reg	Inside	MeadowV	Norm	TwnhsE	2Story	5	6	1977	1977	Gable	CmentBd	None	2.6390573296	TA	TA	PConc	TA	No	ALQ	6.3062752869	36	6.6293632534	Ex	Y	SBrkr	6.8297937375	6.3099182782	7.2964132688	0	0	2	0	4	TA	6	1	Attchd	1977	RFn	1	5.81711116	Y	7	2006	WD	Normal	CemntBd	3.5835189385	0.5	11.7519423654
120	RM	3.5835189385	8.3972828947	Reg	Inside	CollgCr	Norm	TwnhsE	1Story	6	5	2003	2004	Gable	VinylSd	BrkFace	5.1357984371	Gd	TA	PConc	Gd	Av	GLQ	6.5294188383	163	6.7428806358	Ex	Y	SBrkr	6.7428806358	0	6.7428806358	1	0	1	0	1	Gd	4	0	Attchd	2003	Fin	2	6.0402547113	Y	6	2009	WD	Normal	VinylSd	5.0937502008	2	11.8775685786
20	RL	3.8712010109	9.2719057276	IR2	FR2	CollgCr	Norm	1Fam	1Story	8	5	2003	2003	Hip	VinylSd	BrkFace	5.1416635565	Gd	TA	PConc	Gd	Av	BLQ	5.9135030056	315	7.4127640174	Ex	Y	SBrkr	7.4193805829	0	7.4193805829	1	0	2	0	3	Gd	8	1	Attchd	2003	Fin	2	6.2186001197	Y	5	2010	WD	Normal	VinylSd	5.7525726388	1	12.3544926506
50	RL	4.4998096703	8.5941542326	Reg	Corner	OldTown	Artery	1Fam	1.5Fin	4	6	1920	1950	Gable	CBlock	None	6.3969296552	Fa	TA	PConc	TA	No	ALQ	5.7525726388	420	6.7334018918	Ex	Y	SBrkr	6.7334018918	6.280395839	7.2254814728	0	0	1	0	2	TA	6	0	Detchd	1967	Fin	1	5.8230458955	Y	10	2009	WD	Normal	CBlock	6.0402547113	0.5	11.5617156291
80	RL	4.3820266347	9.1695183775	Reg	Inside	NAmes	Norm	1Fam	SLvl	6	6	1955	1996	Hip	AsbShng	None	5.8861040315	TA	TA	CBlock	TA	Av	BLQ	6.7226297949	161	6.8997231073	Gd	Y	SBrkr	7.4151751096	0	7.4151751096	1	0	1	0	3	Gd	8	1	BuiltIn	1955	RFn	1	5.9322451874	Y	10	2008	WD	Normal	AsbShng	5.081404365	0.6666666667	12.0167264738
60	RL	4.3174881135	9.185022564	Reg	Corner	CollgCr	Norm	1Fam	2Story	7	6	1998	1998	Gable	VinylSd	None	6.6437897331	TA	TA	PConc	Gd	Av	GLQ	6.882437471	133	7.0103118673	Ex	Y	SBrkr	7.0103118673	6.8966943316	7.6482630309	1	0	2	1	3	Gd	8	1	Detchd	1998	RFn	2	6.3681871864	Y	6	2006	WD	Normal	VinylSd	4.8903491282	1.3333333333	12.5219776769
20	RL	4.4426512565	9.3413686344	Reg	Inside	NoRidge	Norm	1Fam	1Story	10	5	2001	2002	Hip	VinylSd	BrkFace	6.5581978028	Ex	TA	PConc	Ex	Gd	GLQ	7.1561766375	1351	7.8758791595	Ex	Y	SBrkr	7.8758791595	0	7.8758791595	1	0	2	1	2	Ex	8	2	Attchd	2001	RFn	3	6.6895992692	Y	3	2007	WD	Normal	VinylSd	7.208600338	2	13.0530132993
60	FV	4.4426512565	9.2709649938	Reg	Inside	Somerst	Norm	1Fam	2Story	7	5	2005	2005	Gable	CmentBd	None	5.1416635565	Gd	TA	PConc	Gd	No	Unf	6.0330862218	1026	6.9334230257	Ex	Y	SBrkr	6.9334230257	6.8373328147	7.5796788231	0	0	2	1	3	Gd	9	1	Attchd	2005	Fin	3	6.8416154765	Y	7	2008	WD	Normal	CemntBd	6.9334230257	1	12.4292161968
20	RL	4.4886363697	9.3048320351	IR1	Inside	Timber	Norm	1Fam	1Story	8	5	2007	2007	Gable	VinylSd	BrkFace	4.3820266347	Gd	TA	PConc	Gd	Gd	Unf	2.7725887222	1571	7.3594676383	Ex	Y	SBrkr	7.3594676383	0	7.3594676383	0	0	2	0	3	Gd	7	1	Attchd	2007	Fin	3	6.5820251389	Y	12	2007	New	Partial	VinylSd	7.3594676383	0.6666666667	12.3842188309
30	RL	3.9512437186	8.7470342642	Reg	Inside	SWISU	Norm	1Fam	1Story	6	5	1930	1950	Gable	Wd Sdng	None	5.3278761688	TA	TA	BrkTil	Gd	Mn	Rec	5.9506425526	384	6.6437897331	TA	N	SBrkr	6.6720329455	0	6.6720329455	0	0	1	0	2	TA	4	0	Detchd	1925	Unf	1	5.0751738152	Y	4	2008	WD	Normal	Wd Sdng	5.9506425526	0.5	11.4186147855
50	RL	4.0943445622	9.3054687171	Reg	Inside	Edwards	Norm	1Fam	1.5Fin	5	5	1941	1960	Gable	Wd Sdng	None	4.6821312271	TA	TA	CBlock	TA	No	LwQ	6.0112671744	156	6.8916258971	Ex	Y	SBrkr	6.8916258971	6.429719478	7.3802557884	0	0	2	0	3	TA	6	0	Detchd	1977	Unf	2	6.492239835	Y	7	2009	WD	Normal	Wd Sdng	5.0498560072	0.6666666667	11.6699292138
160	RM	3.0445224377	7.5771219309	Reg	Inside	BrDale	Norm	Twnhs	2Story	6	5	1973	1973	Gable	HdBoard	BrkFace	6.0112671744	TA	TA	CBlock	TA	No	BLQ	5.7333412769	174	6.1800166537	TA	Y	SBrkr	6.1800166537	6.2225762681	6.8946700394	0	0	1	1	2	TA	5	0	Detchd	1973	Unf	1	5.5759491031	Y	6	2006	WD	Normal	HdBoard	5.1590552992	1	11.3265958868
80	RL	4.2904594411	9.1834829178	Reg	Inside	Timber	Norm	1Fam	SLvl	5	5	2006	2007	Gable	VinylSd	None	4.3040650932	TA	TA	PConc	Gd	No	Unf	5.8998973536	384	5.9506425526	Gd	Y	SBrkr	6.625392368	6.4614681764	7.2399325913	0	0	2	1	3	Gd	7	0	BuiltIn	2007	Fin	2	5.9914645471	Y	5	2008	WD	Normal	VinylSd	5.9506425526	1	12.0287386302
30	RL	3.8066624898	9.0133517781	Reg	Inside	Edwards	Norm	1Fam	1Story	3	3	1914	1950	Gable	Stucco	None	5.3082676974	TA	Fa	BrkTil	TA	No	Rec	5.313205979	661	6.7615727688	TA	N	FuseF	6.7615727688	0	6.7615727688	1	0	1	0	2	TA	5	0	Detchd	1938	Unf	1	5.2983173665	Y	6	2010	WD	Normal	Stucco	6.4937538399	1	10.9767820332
20	RL	4.4308167988	9.4669186994	IR1	Corner	NAmes	Norm	1Fam	1Story	6	7	1970	1970	Gable	Plywood	None	0	TA	TA	CBlock	TA	Mn	BLQ	6.7627295069	340	7.0942348459	Ex	Y	SBrkr	7.6577552711	0	7.6577552711	0	0	2	1	4	TA	7	2	Attchd	1970	Fin	2	6.3099182782	Y	5	2008	WD	Normal	BrkFace	5.8289456176	0.75	12.3779229025
70	RM	4.0943445622	8.881836305	Reg	Corner	OldTown	Norm	1Fam	2Story	7	7	1920	1950	Hip	Wd Sdng	None	5.7430031878	TA	TA	BrkTil	Fa	No	Unf	5.2832037287	596	6.3902406671	Ex	Y	SBrkr	6.9057532763	6.6385677892	7.4742048065	1	0	1	1	4	Gd	8	0	Detchd	1989	Unf	2	6.3561076607	N	10	2006	WD	Normal	Wd Sdng	6.3902406671	0.75	11.9640010843
30	RL	4.189654742	10.1400999898	Reg	Inside	Sawyer	Norm	1Fam	1Story	5	7	1918	2007	Gable	Wd Sdng	None	4.5951198501	TA	Gd	BrkTil	TA	No	Unf	6.4861607889	816	6.704414355	Ex	Y	SBrkr	7.2555912743	0	7.2555912743	0	0	2	0	3	Gd	7	0	Attchd	2007	Unf	2	6.3561076607	N	8	2007	WD	Normal	Wd Sdng	6.704414355	0.6666666667	11.6262541503
50	RL	4.0943445622	9.111624399	Reg	Inside	Edwards	Norm	1Fam	1.5Fin	6	5	1939	1950	Gable	Wd Shng	None	5.9427993751	TA	TA	BrkTil	TA	Mn	Rec	5.3181199938	356	6.3279367837	TA	Y	SBrkr	6.5482191028	6.3279367837	7.1372784373	0	0	1	0	2	TA	6	0	Detchd	1939	Unf	1	5.6347896032	P	10	2009	WD	Normal	WdShing	5.8749307309	0.5	11.5617156291
50	RM	3.6888794541	8.6007987753	Reg	Inside	IDOTRR	Norm	1Fam	1.5Fin	4	8	1922	2007	Gable	VinylSd	None	4.4067192473	TA	Gd	BrkTil	TA	No	BLQ	6.5998704992	61	6.6795991858	Gd	Y	SBrkr	6.6795991858	5.8805329864	7.0509894471	1	0	1	0	3	Gd	7	0	Detchd	1922	Unf	1	5.4806389233	N	5	2010	WD	Normal	VinylSd	4.1108738642	0.6666666667	11.7400610376
60	RL	4.3820266347	9.7226848417	IR1	Inside	NWAmes	RRAn	1Fam	2Story	7	5	1978	1978	Gable	Plywood	BrkFace	5.2149357576	TA	TA	CBlock	Gd	No	BLQ	6.6720329455	133	7.2384968409	TA	Y	SBrkr	7.2384968409	7.2384968409	7.9316440215	1	0	3	1	5	Gd	12	2	Attchd	1978	RFn	2	6.3350542515	Y	7	2006	WD	Normal	Plywood	4.8903491282	1	12.4292161968
50	RM	4.0943445622	9.0501716198	Reg	Inside	OldTown	Artery	1Fam	1.5Fin	6	7	1916	1950	Gable	Stucco	None	4.9972122738	TA	Gd	BrkTil	TA	No	Rec	5.1239639794	0	6.5708829623	TA	N	SBrkr	7.4169796214	6.7592552707	7.8343923029	0	0	2	0	5	Gd	10	1	Detchd	1916	Unf	1	5.3752784077	Y	8	2007	CWD	Family	Stucco	4.3567088267	0.4	11.8204101647
20	RL	3.7376696183	9.608579435	IR1	CulDSac	Gilbert	Norm	1Fam	1Story	9	5	2006	2007	Gable	VinylSd	Stone	5.0751738152	Ex	TA	PConc	Ex	Gd	GLQ	7.1853870156	426	7.4650827364	Ex	Y	SBrkr	7.4650827364	0	7.4650827364	1	0	2	0	3	Ex	7	2	Attchd	2006	Fin	3	6.6306833856	Y	10	2009	WD	Normal	VinylSd	6.0544393463	1	12.8413258477
50	RM	4.0943445622	8.6995147482	Reg	Inside	BrkSide	Norm	1Fam	1.5Fin	6	6	1941	1950	Gable	Wd Sdng	None	5.7683209958	TA	Gd	BrkTil	TA	No	ALQ	5.926926026	360	6.5998704992	Ex	Y	SBrkr	6.7673431253	5.8550719222	7.1049654483	0	1	1	0	3	TA	6	1	Detchd	2003	Unf	2	6.0867747269	Y	3	2007	WD	Normal	Wd Sdng	5.8861040315	0.6666666667	11.7829526022
20	RL	4.248495242	9.1160296925	Reg	Inside	CollgCr	Norm	1Fam	1Story	7	5	2000	2000	Gable	VinylSd	BrkFace	5.4971682253	Gd	TA	PConc	Gd	Av	GLQ	7.2442275156	125	7.329749689	Ex	Y	SBrkr	7.329749689	0	7.329749689	1	0	2	0	3	Gd	6	0	Attchd	2000	RFn	2	6.2934192788	Y	9	2006	WD	Normal	VinylSd	4.8283137373	1	12.3673407931
90	RL	4.1743872699	9.0987381954	Reg	Inside	NAmes	Norm	Duplex	1Story	5	5	1967	1967	Gable	Plywood	None	5.3278761688	TA	TA	CBlock	TA	No	Unf	3.8712010109	1584	7.3677085724	TA	Y	SBrkr	7.3677085724	0	7.3677085724	0	0	2	0	4	TA	8	0	Detchd	1967	Unf	3	6.6745613918	Y	4	2009	WD	Normal	Plywood	7.3677085724	0.5	11.7280368446
85	RL	4.2195077052	8.9667389788	Reg	Inside	NAmes	Norm	1Fam	SFoyer	5	5	1967	1967	Gable	HdBoard	None	4.8828019226	TA	TA	CBlock	TA	Av	ALQ	6.6450909695	95	6.7615727688	TA	Y	SBrkr	6.8023947633	0	6.8023947633	1	0	1	0	3	TA	6	1	Attchd	1967	RFn	1	5.6629604801	Y	12	2006	WD	Normal	HdBoard	4.5538768916	0.6666666667	11.7199396344
190	RM	4.0943445622	9.2873014131	Reg	Inside	OldTown	Norm	2fmCon	1.5Fin	6	7	1905	2000	Gable	Wd Sdng	None	6.7957057752	TA	TA	BrkTil	Fa	No	Unf	5.3181199938	482	6.1779441141	Ex	N	SBrkr	7.1074254741	6.5381398238	7.5559050936	0	0	2	0	3	TA	7	1	Detchd	2003	Unf	2	6.5102583405	Y	4	2008	WD	Normal	Wd Sdng	6.1779441141	0.6666666667	12.0015054798
120	RL	3.9702919136	8.3052368295	Reg	Inside	Blmngtn	Norm	TwnhsE	1Story	7	5	2006	2006	Hip	VinylSd	BrkFace	3.8066624898	Gd	TA	PConc	Gd	Av	GLQ	6.9754139275	286	7.2122944685	Ex	Y	SBrkr	7.3132203871	0	7.3132203871	1	0	2	0	2	Gd	6	1	Attchd	2006	Fin	3	6.4738906964	Y	10	2006	New	Partial	VinylSd	5.6559918108	1.5	12.4154336524
60	RL	4.4773368145	9.4465975624	IR1	Inside	Timber	Norm	1Fam	2Story	8	5	2005	2006	Hip	VinylSd	BrkFace	5.5012582105	Gd	TA	PConc	Gd	Gd	Unf	5.1239639794	1094	6.997595983	Ex	Y	SBrkr	7.032624261	7.2071188562	7.8168199658	0	0	2	1	4	Gd	9	1	BuiltIn	2005	Fin	3	6.4645883037	Y	2	2007	WD	Normal	VinylSd	6.997595983	0.75	12.5468676683
20	RL	4.3174881135	10.9543091774	IR1	Inside	Timber	Norm	1Fam	1Story	5	5	1948	1950	Gable	Wd Sdng	None	4.7184988713	TA	TA	CBlock	TA	Av	BLQ	5.8664680569	60	6.6160651851	TA	Y	SBrkr	7.4307070825	0	7.4307070825	1	0	1	0	3	TA	7	2	Detchd	1966	Unf	2	6.3491389914	N	6	2010	WD	Normal	Wd Sdng	4.0943445622	0.6666666667	11.9829290942
70	RM	3.9318256327	8.7193173755	Reg	Inside	BrkSide	Norm	1Fam	2Story	5	8	1920	2004	Gable	MetalSd	None	4.4886363697	TA	TA	BrkTil	TA	Mn	Unf	5.5759491031	939	6.8448154792	Ex	Y	SBrkr	6.8448154792	6.3526293963	7.3218497138	0	0	1	1	4	TA	8	0	Detchd	1933	Unf	1	5.1929568509	N	5	2007	WD	Normal	MetalSd	6.8448154792	0.5	11.8313791961
50	RL	4.0943445622	8.881836305	Reg	Inside	NAmes	Norm	1Fam	1.5Fin	5	4	1950	1982	Gable	Wd Sdng	None	4.3040650932	TA	TA	CBlock	TA	No	Rec	5.1929568509	676	7.0967213785	Gd	Y	FuseA	7.0352685993	6.6437897331	7.5517122154	1	0	1	1	3	TA	7	0	Attchd	1950	Unf	1	5.4806389233	Y	5	2009	WD	Normal	VinylSd	6.516193076	1	11.8350089641
50	RL	3.9318256327	8.7276161783	Reg	Inside	SWISU	Norm	1Fam	1.5Fin	6	6	1925	1990	Gable	Wd Shng	None	5.1929568509	TA	TA	BrkTil	TA	No	BLQ	5.5759491031	712	6.8834625864	Ex	Y	SBrkr	7.0561752841	6.1047932324	7.3827464497	0	0	2	1	3	Gd	7	1	Detchd	1925	Unf	1	5.3752784077	Y	10	2009	WD	Normal	WdShing	6.5680779114	1	11.8310154936
50	RM	3.9120230054	8.6995147482	Reg	Corner	BrkSide	Norm	1Fam	1.5Fin	6	7	1929	1950	Gable	Wd Shng	None	5.5294290875	TA	TA	BrkTil	TA	No	Unf	5.7037824747	862	6.7592552707	TA	Y	SBrkr	6.8564619846	5.3375380797	7.0544496581	0	0	1	0	3	TA	5	1	BuiltIn	1929	RFn	1	5.3375380797	Y	7	2008	WD	Normal	WdShing	6.7592552707	0.3333333333	11.6952470218
60	RL	4.127134385	8.9112602546	IR1	Inside	Gilbert	Norm	1Fam	2Story	6	5	2004	2004	Gable	VinylSd	None	4.4308167988	TA	TA	PConc	TA	No	GLQ	6.6320017774	80	6.7322107065	Ex	Y	SBrkr	6.7615727688	6.591673732	7.3733743099	1	0	2	1	3	TA	8	1	Attchd	2004	Fin	2	5.9864520053	Y	4	2008	WD	Normal	VinylSd	4.3820266347	1.3333333333	12.1704454679
20	RL	4.1588830834	8.8190739833	Reg	Inside	CollgCr	Norm	1Fam	1Story	7	5	2006	2006	Gable	VinylSd	None	4.6821312271	Gd	TA	PConc	Gd	Av	Unf	3.1780538303	1286	7.1592919048	Ex	Y	SBrkr	7.1654934751	0	7.1654934751	0	0	2	0	2	Gd	6	1	Attchd	2006	RFn	2	6.4952655559	Y	7	2006	New	Partial	VinylSd	7.1592919048	1	12.1749895321
20	RL	3.8918202981	9.6327281473	IR1	CulDSac	Somerst	RRAn	1Fam	1Story	8	5	2007	2007	Gable	VinylSd	Stone	4.4308167988	Gd	TA	PConc	Gd	Gd	GLQ	6.8341087388	556	7.3031700512	Ex	Y	SBrkr	7.2889276945	0	7.2889276945	1	0	2	0	3	Gd	6	0	Attchd	2007	Unf	3	6.625392368	Y	8	2007	WD	Normal	VinylSd	6.3207682943	1	12.5529265203
50	RL	4.0943445622	9.2505221616	Reg	Corner	OldTown	Artery	1Fam	1.5Fin	3	4	1915	1950	Gable	Wd Sdng	None	6.0753460311	TA	TA	PConc	TA	No	Unf	5.6629604801	672	6.5102583405	TA	Y	SBrkr	6.5424719605	6.2538288116	7.1016759716	0	0	1	0	3	TA	6	0	Detchd	1998	Unf	3	6.8416154765	Y	1	2006	WD	Family	Wd Sdng	6.5102583405	0.3333333333	11.5617156291
120	RM	3.7841896339	8.2537483433	IR1	Inside	Crawfor	Norm	TwnhsE	1Story	8	5	2004	2005	Hip	CmentBd	Stone	5.1590552992	Gd	TA	PConc	Ex	Gd	GLQ	7.2247534058	221	7.3740018594	Ex	Y	SBrkr	7.4061033812	0	7.4061033812	1	1	2	0	2	Gd	5	1	Attchd	2004	Fin	2	6.1779441141	Y	1	2008	WD	Normal	CemntBd	5.3981627015	2	12.5245263766
85	RL	4.248495242	9.0413298292	Reg	Corner	CollgCr	Norm	1Fam	SFoyer	5	7	1972	2007	Gable	Wd Shng	None	4.3820266347	TA	TA	CBlock	Gd	Av	GLQ	6.4861607889	112	6.6437897331	TA	Y	SBrkr	6.6437897331	0	6.6437897331	1	0	1	0	2	TA	5	0	Detchd	1988	Unf	2	5.9814142113	Y	3	2009	WD	Normal	HdBoard	4.7184988713	1	11.7981044072
20	RL	4.3567088267	9.0802316866	IR1	Corner	Mitchel	Norm	1Fam	1Story	5	5	1985	1985	Gable	Plywood	None	5.7430031878	TA	TA	CBlock	TA	No	ALQ	6.4377516497	208	6.7250336422	Ex	Y	SBrkr	6.7250336422	0	6.7250336422	1	0	1	0	3	TA	5	0	Detchd	1996	Unf	0	5.5759491031	Y	3	2009	WD	Normal	HdBoard	5.3375380797	0.6666666667	11.6262541503
70	RM	4.0943445622	8.9541569666	Reg	Inside	OldTown	Norm	1Fam	2Story	4	7	1910	1950	Gable	VinylSd	None	5.7430031878	TA	TA	CBlock	Fa	No	Unf	5.3471075307	622	6.4329400927	Gd	Y	SBrkr	6.6080006253	6.4329400927	7.2174434317	0	0	1	0	3	TA	6	0	Detchd	1966	Unf	2	6.2690962837	Y	6	2010	WD	Normal	VinylSd	6.4329400927	0.3333333333	11.7400610376
60	RL	3.8286413965	9.9303242065	IR1	CulDSac	NWAmes	Norm	1Fam	2Story	7	6	1986	1991	Gable	Plywood	BrkFace	4.8121843554	TA	Gd	CBlock	Gd	No	Unf	4.276666119	791	6.6732979678	Gd	Y	SBrkr	7.119635638	6.7534379186	7.6463537224	0	0	2	1	3	TA	7	1	Attchd	1986	Fin	2	6.2952660014	Y	11	2008	WD	Normal	Plywood	6.6732979678	1	12.2783933071
60	RL	4.3694478525	9.4270633555	Reg	Inside	CollgCr	Norm	1Fam	2Story	7	5	2001	2001	Gable	VinylSd	None	5.7430031878	Gd	TA	PConc	Gd	No	GLQ	6.5012896705	278	6.8501261661	Ex	Y	SBrkr	6.8501261661	6.797940413	7.5175208506	1	0	2	1	3	Gd	6	0	Attchd	2001	RFn	2	6.4329400927	Y	6	2009	WD	Normal	VinylSd	5.6276211137	1.3333333333	12.3458345879
50	RL	4.3820266347	9.1695183775	Reg	Inside	NAmes	Norm	1Fam	1.5Fin	6	8	1950	2005	Gable	VinylSd	None	4.3040650932	TA	Gd	CBlock	TA	No	BLQ	4.7874917428	736	6.7522703761	Ex	Y	SBrkr	7.0139154748	6.3207682943	7.4193805829	0	0	1	1	3	TA	6	0	Attchd	1950	Unf	1	5.6021188209	Y	9	2009	WD	Normal	VinylSd	6.6012301187	0.6666666667	11.8493977016
90	RL	4.0943445622	8.881836305	Reg	Inside	NAmes	Norm	Duplex	1Story	4	5	1949	1950	Gable	Stone	None	5.8406416574	TA	TA	Slab	Gd	No	LwQ	6.5596152375	0	6.9295167708	Fa	N	FuseF	6.9469759921	0	6.9469759921	0	0	2	0	2	TA	6	0	Detchd	1956	Unf	2	6.0402547113	Y	6	2009	WD	Normal	BrkFace	4.0073331852	1	11.4075649493
20	RL	4.4773368145	9.3051049484	IR1	Corner	SawyerW	Norm	1Fam	1Story	8	5	2005	2006	Gable	VinylSd	Stone	5.9026333334	Gd	TA	PConc	Gd	No	GLQ	6.8834625864	868	7.5196924041	Ex	Y	SBrkr	7.5196924041	0	7.5196924041	1	0	2	0	2	Gd	7	1	Attchd	2005	Fin	2	6.429719478	Y	9	2009	COD	Abnorml	VinylSd	6.7661917147	1.5	12.4568313639
50	RL	4.1588830834	9.4767732714	Reg	Inside	BrkSide	Norm	1Fam	1.5Fin	6	7	1923	2000	Gambrel	Wd Sdng	None	4.7535901911	TA	TA	BrkTil	TA	No	Unf	5.257495372	833	6.7250336422	Gd	Y	SBrkr	6.9593985121	6.6783421147	7.5218592522	0	0	1	1	4	Gd	8	1	Detchd	1922	Unf	2	5.9135030056	N	6	2008	WD	Normal	Wd Sdng	6.7250336422	0.5	12.2404740722
120	RL	3.9318256327	8.19836439	Reg	Inside	Blmngtn	Norm	TwnhsE	1Story	7	5	2007	2007	Hip	VinylSd	BrkFace	4.8675344505	Gd	TA	PConc	Gd	No	ALQ	6.8956826977	398	7.2341771797	Ex	Y	SBrkr	7.3581937527	0	7.3581937527	0	1	2	0	1	Gd	7	1	Attchd	2007	RFn	3	6.492239835	Y	5	2009	WD	Normal	VinylSd	5.9864520053	3	12.0776709307
190	RM	4.0943445622	9.3360915773	Reg	Inside	OldTown	Norm	2fmCon	2Story	4	6	1885	1950	Gable	AsbShng	None	6.3403593037	TA	TA	PConc	TA	No	Unf	6.4504704221	777	6.6554403504	Gd	Y	SBrkr	7.1276936993	6.9508147684	7.7363070965	0	0	2	0	4	TA	11	0	Detchd	1971	Unf	2	6.3279367837	N	4	2010	WD	Normal	VinylSd	6.6554403504	0.5	11.715866309
60	RL	4.4543472963	9.7138392204	IR1	Inside	NoRidge	Norm	1Fam	2Story	8	5	1998	1998	Gable	VinylSd	BrkFace	6.5944134597	Gd	TA	PConc	Gd	Mn	GLQ	6.6605751498	503	7.1577354842	Ex	Y	SBrkr	7.1777824162	7.0387835414	7.8038433035	1	0	2	1	3	Gd	7	1	Attchd	1998	Fin	3	6.974478911	Y	5	2009	WD	Normal	VinylSd	6.2205901701	1.3333333333	12.7367008966
20	RL	4.262679877	9.1273934512	Reg	Inside	NAmes	Norm	1Fam	1Story	5	5	1963	1963	Gable	HdBoard	None	5.5412635452	TA	TA	CBlock	TA	No	BLQ	3.2188758249	247	7.0422861719	TA	Y	SBrkr	7.0422861719	0	7.0422861719	1	0	1	1	3	TA	6	0	Detchd	1962	Unf	1	5.81711116	Y	8	2008	COD	Normal	HdBoard	5.5093883366	1	11.7280368446
20	RL	4.4773368145	9.7038774056	IR1	Inside	Crawfor	Norm	1Fam	1Story	6	5	1969	1969	Gable	Plywood	BrkFace	5.7430031878	Gd	Gd	CBlock	TA	Av	Rec	7.0121152943	734	7.5196924041	Gd	Y	SBrkr	7.5196924041	0	7.5196924041	1	0	2	0	3	Gd	7	1	Attchd	1969	RFn	2	6.2915691396	Y	12	2006	WD	Normal	Plywood	6.5985090286	1	12.3149270504
60	RL	4.4998096703	9.3673441208	Reg	Corner	NWAmes	Norm	1Fam	2Story	6	6	1968	1968	Gable	HdBoard	BrkFace	6.0402547113	TA	TA	CBlock	TA	No	ALQ	6.001414878	304	6.5624440937	Gd	Y	SBrkr	6.5624440937	6.5624440937	7.2555912743	0	0	2	1	3	TA	7	1	Attchd	1968	RFn	2	6.6541525202	Y	5	2006	WD	Normal	HdBoard	5.7170277014	1	12.1001564199
120	RL	3.9702919136	8.3047422696	Reg	Inside	NPkVill	Norm	TwnhsE	1Story	6	5	1977	1977	Gable	Plywood	None	5.1929568509	TA	TA	CBlock	Gd	No	ALQ	5.8861040315	709	6.974478911	TA	Y	SBrkr	6.974478911	0	6.974478911	0	0	2	0	2	TA	4	1	Attchd	1977	RFn	2	6.0867747269	Y	7	2010	WD	Normal	Plywood	6.5638555265	1	11.7558716436
120	RM	3.6109179126	8.3972828947	Reg	Inside	CollgCr	Norm	TwnhsE	1Story	6	5	2003	2003	Gable	VinylSd	BrkFace	5.1357984371	Gd	TA	PConc	Gd	Av	GLQ	6.5308776277	162	6.7428806358	Ex	Y	SBrkr	6.7428806358	0	6.7428806358	1	0	1	0	1	Gd	3	0	Attchd	2003	Fin	2	6.0402547113	Y	3	2008	WD	Normal	VinylSd	5.0875963352	2	11.8240798936
80	RL	4.1588830834	9.8878661716	IR1	CulDSac	Edwards	Norm	1Fam	SLvl	6	7	1966	1966	Flat	Plywood	None	5.8888779583	Gd	Gd	CBlock	Gd	Av	Unf	5.7037824747	697	6.5467854108	TA	Y	SBrkr	7.3620105513	6.4393503711	7.6966670815	0	0	2	0	4	Gd	8	1	Attchd	1966	Unf	2	6.0684255882	Y	8	2006	WD	Alloca	Plywood	6.5467854108	0.5	12.5244172798
20	RL	4.3174881135	9.1593628172	Reg	Inside	NAmes	Norm	1Fam	1Story	5	5	1958	1983	Hip	HdBoard	None	3.8066624898	TA	TA	CBlock	TA	No	ALQ	6.1246833909	193	6.9314718056	TA	Y	SBrkr	7.2034055211	0	7.2034055211	1	0	1	0	2	TA	6	1	Detchd	1970	Unf	1	6.1820849067	Y	6	2007	WD	Normal	HdBoard	5.2626901889	1	11.8775685786
